bin,bin_order,bin_label_en,bin_label_es,side,horizon,spec,group_order,group_label_en,group_label_es,estimate,se,p,pct,ci_low,ci_high,stars
-15_10,1,≤10 °C,≤10 °C,cold,29,0_12,1,0–12,0–12,-0.13089,0.023887,4.26e-8,-13.089,-17.7708,-8.40716,***
-15_10,1,≤10 °C,≤10 °C,cold,29,12_20,2,12–20,12–20,-0.242351,0.0266188,8.67e-20,-24.2351,-29.4524,-19.0178,***
-15_10,1,≤10 °C,≤10 °C,cold,29,20_40,3,20–40,20–40,-0.205933,0.0206517,2.0299999999999998e-23,-20.5933,-24.6411,-16.5456,***
-15_10,1,≤10 °C,≤10 °C,cold,29,40_60,4,40–60,40–60,-0.165701,0.0221191,6.82e-14,-16.5701,-20.9054,-12.2347,***
-15_10,1,≤10 °C,≤10 °C,cold,29,60_80,5,60–80,60–80,-0.101092,0.0258677,9.31e-5,-10.1092,-15.1792,-5.0391,***
-15_10,1,≤10 °C,≤10 °C,cold,29,80_130,6,80+,80+,-0.018734,0.0425153,0.659,-1.8734,-10.2064,6.4596,
-15_10,1,≤10 °C,≤10 °C,cold,30,0_12,1,0–12,0–12,-0.117409,0.0248606,2.33e-6,-11.7409,-16.6135,-6.86818,***
-15_10,1,≤10 °C,≤10 °C,cold,30,12_20,2,12–20,12–20,-0.229715,0.0279021,1.83e-16,-22.9715,-28.4403,-17.5027,***
-15_10,1,≤10 °C,≤10 °C,cold,30,20_40,3,20–40,20–40,-0.194595,0.0212296,4.9e-20,-19.4595,-23.6205,-15.2985,***
-15_10,1,≤10 °C,≤10 °C,cold,30,40_60,4,40–60,40–60,-0.154752,0.0222963,3.9e-12,-15.4752,-19.8453,-11.1052,***
-15_10,1,≤10 °C,≤10 °C,cold,30,60_80,5,60–80,60–80,-0.0858386,0.026366,0.00113,-8.58386,-13.7516,-3.41613,***
-15_10,1,≤10 °C,≤10 °C,cold,30,80_130,6,80+,80+,-0.0140959,0.0444036,0.751,-1.40959,-10.1127,7.29352,
10_15,2,10–15 °C,10–15 °C,cold,0,0_12,1,0–12,0–12,-0.0668433,0.00346263,4.949999999999999e-83,-6.68433,-7.36301,-6.00566,***
10_15,2,10–15 °C,10–15 °C,cold,0,12_20,2,12–20,12–20,-0.0575011,0.00284833,1.2599999999999997e-90,-5.75011,-6.30839,-5.19184,***
10_15,2,10–15 °C,10–15 °C,cold,0,20_40,3,20–40,20–40,-0.047008,0.00247423,1.74e-80,-4.7008,-5.18575,-4.21585,***
10_15,2,10–15 °C,10–15 °C,cold,0,40_60,4,40–60,40–60,-0.0500468,0.00362509,2.3599999999999997e-43,-5.00468,-5.71519,-4.29416,***
10_15,2,10–15 °C,10–15 °C,cold,0,60_80,5,60–80,60–80,-0.0451104,0.00421741,1.06e-26,-4.51104,-5.33765,-3.68443,***
10_15,2,10–15 °C,10–15 °C,cold,0,80_130,6,80+,80+,-0.0375534,0.00660397,1.3e-8,-3.75534,-5.04972,-2.46097,***
10_15,2,10–15 °C,10–15 °C,cold,1,0_12,1,0–12,0–12,-0.0891238,0.00393458,1.3499999999999997e-113,-8.91238,-9.68356,-8.1412,***
10_15,2,10–15 °C,10–15 °C,cold,1,12_20,2,12–20,12–20,-0.0769559,0.00347436,1.0499999999999998e-108,-7.69559,-8.37656,-7.01461,***
10_15,2,10–15 °C,10–15 °C,cold,1,20_40,3,20–40,20–40,-0.0645033,0.00289293,3.959999999999999e-110,-6.45033,-7.01735,-5.88332,***
10_15,2,10–15 °C,10–15 °C,cold,1,40_60,4,40–60,40–60,-0.0691466,0.00395205,1.5299999999999997e-68,-6.91466,-7.68926,-6.14006,***
10_15,2,10–15 °C,10–15 °C,cold,1,60_80,5,60–80,60–80,-0.0543137,0.00470661,8.299999999999999e-31,-5.43137,-6.35387,-4.5088800000000004,***
10_15,2,10–15 °C,10–15 °C,cold,1,80_130,6,80+,80+,-0.0452763,0.00729716,5.48e-10,-4.52763,-5.95787,-3.09738,***
10_15,2,10–15 °C,10–15 °C,cold,2,0_12,1,0–12,0–12,-0.0909134,0.00485247,2.5399999999999996e-78,-9.09134,-10.0424,-8.14026,***
10_15,2,10–15 °C,10–15 °C,cold,2,12_20,2,12–20,12–20,-0.0831881,0.00443116,1.25e-78,-8.31881,-9.18732,-7.4503,***
10_15,2,10–15 °C,10–15 °C,cold,2,20_40,3,20–40,20–40,-0.065362,0.00344853,4.12e-80,-6.5362,-7.21212,-5.86029,***
10_15,2,10–15 °C,10–15 °C,cold,2,40_60,4,40–60,40–60,-0.0753203,0.00396714,2.22e-80,-7.53203,-8.30959,-6.75447,***
10_15,2,10–15 °C,10–15 °C,cold,2,60_80,5,60–80,60–80,-0.0528492,0.0056133,4.730000000000001e-21,-5.28492,-6.38513,-4.18471,***
10_15,2,10–15 °C,10–15 °C,cold,2,80_130,6,80+,80+,-0.047052,0.00845756,2.65e-8,-4.7052,-6.36288,-3.04751,***
10_15,2,10–15 °C,10–15 °C,cold,3,0_12,1,0–12,0–12,-0.0936546,0.00539758,1.93e-67,-9.36546,-10.423400000000001,-8.30753,***
10_15,2,10–15 °C,10–15 °C,cold,3,12_20,2,12–20,12–20,-0.0957593,0.00458066,4.809999999999999e-97,-9.57593,-10.4737,-8.67812,***
10_15,2,10–15 °C,10–15 °C,cold,3,20_40,3,20–40,20–40,-0.0797561,0.00391949,4.779999999999999e-92,-7.97561,-8.74383,-7.20739,***
10_15,2,10–15 °C,10–15 °C,cold,3,40_60,4,40–60,40–60,-0.0788205,0.00497471,1.5399999999999998e-56,-7.88205,-8.8571,-6.90701,***
10_15,2,10–15 °C,10–15 °C,cold,3,60_80,5,60–80,60–80,-0.0489228,0.00618092,2.47e-15,-4.89228,-6.10374,-3.68082,***
10_15,2,10–15 °C,10–15 °C,cold,3,80_130,6,80+,80+,-0.0593003,0.00992832,2.33e-9,-5.93003,-7.87598,-3.98408,***
10_15,2,10–15 °C,10–15 °C,cold,4,0_12,1,0–12,0–12,-0.0998728,0.007312,1.79e-42,-9.98728,-11.4204,-8.55413,***
10_15,2,10–15 °C,10–15 °C,cold,4,12_20,2,12–20,12–20,-0.101926,0.00557468,1.1199999999999998e-74,-10.1926,-11.2852,-9.09994,***
10_15,2,10–15 °C,10–15 °C,cold,4,20_40,3,20–40,20–40,-0.0834284,0.00425226,1.0499999999999998e-85,-8.34284,-9.17628,-7.50939,***
10_15,2,10–15 °C,10–15 °C,cold,4,40_60,4,40–60,40–60,-0.0842806,0.00541974,1.5699999999999998e-54,-8.42806,-9.49033,-7.36579,***
10_15,2,10–15 °C,10–15 °C,cold,4,60_80,5,60–80,60–80,-0.0543979,0.00583966,1.22e-20,-5.43979,-6.58436,-4.29521,***
10_15,2,10–15 °C,10–15 °C,cold,4,80_130,6,80+,80+,-0.0419285,0.0102403,4.23e-5,-4.19285,-6.19994,-2.18575,***
10_15,2,10–15 °C,10–15 °C,cold,5,0_12,1,0–12,0–12,-0.0874942,0.00582865,6.22e-51,-8.74942,-9.89183,-7.607,***
10_15,2,10–15 °C,10–15 °C,cold,5,12_20,2,12–20,12–20,-0.0999136,0.00528708,1.1899999999999998e-79,-9.99136,-11.0276,-8.95509,***
10_15,2,10–15 °C,10–15 °C,cold,5,20_40,3,20–40,20–40,-0.0833281,0.00416844,6.699999999999998e-89,-8.33281,-9.14983,-7.5158,***
10_15,2,10–15 °C,10–15 °C,cold,5,40_60,4,40–60,40–60,-0.080172,0.00529214,7.659999999999999e-52,-8.0172,-9.05446,-6.97994,***
10_15,2,10–15 °C,10–15 °C,cold,5,60_80,5,60–80,60–80,-0.0460498,0.00641538,7.07e-13,-4.60498,-5.86239,-3.34756,***
10_15,2,10–15 °C,10–15 °C,cold,5,80_130,6,80+,80+,-0.0349904,0.0100664,5.09e-4,-3.49904,-5.47207,-1.52602,***
10_15,2,10–15 °C,10–15 °C,cold,6,0_12,1,0–12,0–12,-0.0957698,0.00834489,1.73e-30,-9.57698,-11.2126,-7.94138,***
10_15,2,10–15 °C,10–15 °C,cold,6,12_20,2,12–20,12–20,-0.108196,0.00653369,1.36e-61,-10.8196,-12.1002,-9.53902,***
10_15,2,10–15 °C,10–15 °C,cold,6,20_40,3,20–40,20–40,-0.0882818,0.00537418,1.22e-60,-8.82818,-9.88152,-7.77485,***
10_15,2,10–15 °C,10–15 °C,cold,6,40_60,4,40–60,40–60,-0.0824943,0.00596659,1.7699999999999998e-43,-8.24943,-9.41888,-7.07998,***
10_15,2,10–15 °C,10–15 °C,cold,6,60_80,5,60–80,60–80,-0.0389286,0.00663593,4.46e-9,-3.89286,-5.1935,-2.59221,***
10_15,2,10–15 °C,10–15 °C,cold,6,80_130,6,80+,80+,-0.0312816,0.0117039,0.00752,-3.12816,-5.42213,-0.834188,***
10_15,2,10–15 °C,10–15 °C,cold,7,0_12,1,0–12,0–12,-0.0858834,0.00839107,1.38e-24,-8.58834,-10.233,-6.94369,***
10_15,2,10–15 °C,10–15 °C,cold,7,12_20,2,12–20,12–20,-0.111171,0.00701019,1.2299999999999998e-56,-11.1171,-12.4911,-9.74308,***
10_15,2,10–15 °C,10–15 °C,cold,7,20_40,3,20–40,20–40,-0.0861204,0.00558262,1.09e-53,-8.61204,-9.70623,-7.51785,***
10_15,2,10–15 °C,10–15 °C,cold,7,40_60,4,40–60,40–60,-0.0808271,0.00606404,1.5699999999999999e-40,-8.08271,-9.27126,-6.89416,***
10_15,2,10–15 °C,10–15 °C,cold,7,60_80,5,60–80,60–80,-0.0326863,0.00705413,3.59e-6,-3.26863,-4.65124,-1.88602,***
10_15,2,10–15 °C,10–15 °C,cold,7,80_130,6,80+,80+,-0.0282077,0.012241,0.0212,-2.82077,-5.22001,-0.421528,**
10_15,2,10–15 °C,10–15 °C,cold,8,0_12,1,0–12,0–12,-0.0825765,0.00834977,4.6199999999999997e-23,-8.25765,-9.8942,-6.62109,***
10_15,2,10–15 °C,10–15 °C,cold,8,12_20,2,12–20,12–20,-0.116274,0.00705176,4.43e-61,-11.6274,-13.0096,-10.2453,***
10_15,2,10–15 °C,10–15 °C,cold,8,20_40,3,20–40,20–40,-0.0909701,0.00589593,1.04e-53,-9.09701,-10.2526,-7.94141,***
10_15,2,10–15 °C,10–15 °C,cold,8,40_60,4,40–60,40–60,-0.0897313,0.0066331,1.0699999999999999e-41,-8.97313,-10.2732,-7.67304,***
10_15,2,10–15 °C,10–15 °C,cold,8,60_80,5,60–80,60–80,-0.0340351,0.00820855,3.38e-5,-3.40351,-5.01238,-1.79463,***
10_15,2,10–15 °C,10–15 °C,cold,8,80_130,6,80+,80+,-0.0180227,0.0139211,0.195,-1.80227,-4.5308,0.926268,
10_15,2,10–15 °C,10–15 °C,cold,9,0_12,1,0–12,0–12,-0.0827637,0.00848515,1.77e-22,-8.27637,-9.93946,-6.61328,***
10_15,2,10–15 °C,10–15 °C,cold,9,12_20,2,12–20,12–20,-0.117938,0.0072640100000000004,2.81e-59,-11.7938,-13.2175,-10.37,***
10_15,2,10–15 °C,10–15 °C,cold,9,20_40,3,20–40,20–40,-0.0919063,0.00617349,3.9900000000000002e-50,-9.19063,-10.4006,-7.98062,***
10_15,2,10–15 °C,10–15 °C,cold,9,40_60,4,40–60,40–60,-0.0913197,0.00663797,4.6099999999999995e-43,-9.13197,-10.433,-7.83093,***
10_15,2,10–15 °C,10–15 °C,cold,9,60_80,5,60–80,60–80,-0.0410993,0.00801359,2.92e-7,-4.10993,-5.68059,-2.53927,***
10_15,2,10–15 °C,10–15 °C,cold,9,80_130,6,80+,80+,-0.0220291,0.0135094,0.103,-2.20291,-4.85076,0.444935,
10_15,2,10–15 °C,10–15 °C,cold,10,0_12,1,0–12,0–12,-0.0730939,0.00949681,1.4e-14,-7.30939,-9.17076,-5.44802,***
10_15,2,10–15 °C,10–15 °C,cold,10,12_20,2,12–20,12–20,-0.118824,0.00771264,1.4799999999999999e-53,-11.8824,-13.3941,-10.3708,***
10_15,2,10–15 °C,10–15 °C,cold,10,20_40,3,20–40,20–40,-0.0911404,0.00656736,8.640000000000001e-44,-9.11404,-10.4012,-7.82683,***
10_15,2,10–15 °C,10–15 °C,cold,10,40_60,4,40–60,40–60,-0.0829836,0.00745933,9.5e-29,-8.29836,-9.76038,-6.83633,***
10_15,2,10–15 °C,10–15 °C,cold,10,60_80,5,60–80,60–80,-0.0313994,0.00854031,2.36e-4,-3.13994,-4.81384,-1.46604,***
10_15,2,10–15 °C,10–15 °C,cold,10,80_130,6,80+,80+,-0.0169596,0.0148687,0.254,-1.69596,-4.61023,1.21831,
10_15,2,10–15 °C,10–15 °C,cold,11,0_12,1,0–12,0–12,-0.0663433,0.00975714,1.05e-11,-6.63433,-8.54673,-4.72193,***
10_15,2,10–15 °C,10–15 °C,cold,11,12_20,2,12–20,12–20,-0.120445,0.00795598,8.96e-52,-12.0445,-13.6039,-10.4852,***
10_15,2,10–15 °C,10–15 °C,cold,11,20_40,3,20–40,20–40,-0.094218,0.00662179,6.0999999999999996e-46,-9.4218,-10.7197,-8.12393,***
10_15,2,10–15 °C,10–15 °C,cold,11,40_60,4,40–60,40–60,-0.0854581,0.00767248,8.17e-29,-8.54581,-10.0496,-7.042,***
10_15,2,10–15 °C,10–15 °C,cold,11,60_80,5,60–80,60–80,-0.0323051,0.00845475,1.33e-4,-3.23051,-4.88764,-1.57338,***
10_15,2,10–15 °C,10–15 °C,cold,11,80_130,6,80+,80+,-0.019072,0.0157266,0.225,-1.9072,-4.98961,1.1752,
10_15,2,10–15 °C,10–15 °C,cold,12,0_12,1,0–12,0–12,-0.0562728,0.00977535,8.58e-9,-5.62728,-7.54325,-3.71131,***
10_15,2,10–15 °C,10–15 °C,cold,12,12_20,2,12–20,12–20,-0.122999,0.00823018,1.68e-50,-12.2999,-13.913,-10.6868,***
10_15,2,10–15 °C,10–15 °C,cold,12,20_40,3,20–40,20–40,-0.0931169,0.0067902,8.439999999999999e-43,-9.31169,-10.6426,-7.98081,***
10_15,2,10–15 °C,10–15 °C,cold,12,40_60,4,40–60,40–60,-0.0845357,0.00797785,3.1000000000000004e-26,-8.45357,-10.0172,-6.88991,***
10_15,2,10–15 °C,10–15 °C,cold,12,60_80,5,60–80,60–80,-0.0334378,0.00859389,9.99e-5,-3.34378,-5.02818,-1.65937,***
10_15,2,10–15 °C,10–15 °C,cold,12,80_130,6,80+,80+,-0.0189173,0.0165006,0.252,-1.89173,-5.12584,1.34238,
10_15,2,10–15 °C,10–15 °C,cold,13,0_12,1,0–12,0–12,-0.0565916,0.0111694,4.05e-7,-5.65916,-7.84836,-3.46996,***
10_15,2,10–15 °C,10–15 °C,cold,13,12_20,2,12–20,12–20,-0.125755,0.00877576,1.4199999999999998e-46,-12.5755,-14.2956,-10.8555,***
10_15,2,10–15 °C,10–15 °C,cold,13,20_40,3,20–40,20–40,-0.0961058,0.0074108,1.85e-38,-9.61058,-11.0631,-8.15807,***
10_15,2,10–15 °C,10–15 °C,cold,13,40_60,4,40–60,40–60,-0.0865003,0.00909014,1.8000000000000003e-21,-8.65003,-10.4317,-6.86836,***
10_15,2,10–15 °C,10–15 °C,cold,13,60_80,5,60–80,60–80,-0.0314815,0.010461,0.00262,-3.14815,-5.1985,-1.09779,***
10_15,2,10–15 °C,10–15 °C,cold,13,80_130,6,80+,80+,-0.00957483,0.0170657,0.575,-0.957483,-4.30237,2.3874,
10_15,2,10–15 °C,10–15 °C,cold,14,0_12,1,0–12,0–12,-0.0613025,0.0120182,3.38e-7,-6.13025,-8.48581,-3.77469,***
10_15,2,10–15 °C,10–15 °C,cold,14,12_20,2,12–20,12–20,-0.131034,0.00957548,1.2599999999999999e-42,-13.1034,-14.9801,-11.2266,***
10_15,2,10–15 °C,10–15 °C,cold,14,20_40,3,20–40,20–40,-0.102164,0.00793695,6.48e-38,-10.2164,-11.772,-8.66073,***
10_15,2,10–15 °C,10–15 °C,cold,14,40_60,4,40–60,40–60,-0.0957643,0.0099868,8.89e-22,-9.57643,-11.5338,-7.61902,***
10_15,2,10–15 °C,10–15 °C,cold,14,60_80,5,60–80,60–80,-0.0373972,0.010193,2.44e-4,-3.73972,-5.73755,-1.74189,***
10_15,2,10–15 °C,10–15 °C,cold,14,80_130,6,80+,80+,-0.0158086,0.0172219,0.359,-1.58086,-4.95634,1.79463,
10_15,2,10–15 °C,10–15 °C,cold,15,0_12,1,0–12,0–12,-0.0606864,0.0113153,8.17e-8,-6.06864,-8.28643,-3.85084,***
10_15,2,10–15 °C,10–15 °C,cold,15,12_20,2,12–20,12–20,-0.138842,0.00923173,4.04e-51,-13.8842,-15.6936,-12.0747,***
10_15,2,10–15 °C,10–15 °C,cold,15,20_40,3,20–40,20–40,-0.105365,0.00752613,1.56e-44,-10.5365,-12.0117,-9.06143,***
10_15,2,10–15 °C,10–15 °C,cold,15,40_60,4,40–60,40–60,-0.0963439,0.0100923,1.3400000000000002e-21,-9.63439,-11.6125,-7.6563,***
10_15,2,10–15 °C,10–15 °C,cold,15,60_80,5,60–80,60–80,-0.0386149,0.0101566,1.44e-4,-3.86149,-5.85219,-1.87079,***
10_15,2,10–15 °C,10–15 °C,cold,15,80_130,6,80+,80+,-0.0171874,0.0175341,0.327,-1.71874,-5.15541,1.71794,
10_15,2,10–15 °C,10–15 °C,cold,16,0_12,1,0–12,0–12,-0.0606762,0.0118732,3.22e-7,-6.06762,-8.39476,-3.74048,***
10_15,2,10–15 °C,10–15 °C,cold,16,12_20,2,12–20,12–20,-0.14672,0.00975946,4.42e-51,-14.672,-16.5848,-12.7591,***
10_15,2,10–15 °C,10–15 °C,cold,16,20_40,3,20–40,20–40,-0.109747,0.00827179,3.57e-40,-10.9747,-12.596,-9.35342,***
10_15,2,10–15 °C,10–15 °C,cold,16,40_60,4,40–60,40–60,-0.102747,0.0110742,1.73e-20,-10.2747,-12.4453,-8.1042,***
10_15,2,10–15 °C,10–15 °C,cold,16,60_80,5,60–80,60–80,-0.0449754,0.0117404,1.28e-4,-4.49754,-6.79865,-2.19643,***
10_15,2,10–15 °C,10–15 °C,cold,16,80_130,6,80+,80+,-0.0162825,0.018421,0.377,-1.62825,-5.23876,1.98225,
10_15,2,10–15 °C,10–15 °C,cold,17,0_12,1,0–12,0–12,-0.0566121,0.0124556,5.49e-6,-5.66121,-8.10251,-3.21991,***
10_15,2,10–15 °C,10–15 °C,cold,17,12_20,2,12–20,12–20,-0.150071,0.0100981,5.88e-50,-15.0071,-16.9863,-13.0279,***
10_15,2,10–15 °C,10–15 °C,cold,17,20_40,3,20–40,20–40,-0.112322,0.00826155,4.2399999999999996e-42,-11.2322,-12.8515,-9.61293,***
10_15,2,10–15 °C,10–15 °C,cold,17,40_60,4,40–60,40–60,-0.104986,0.0112293,8.82e-21,-10.4986,-12.6996,-8.29768,***
10_15,2,10–15 °C,10–15 °C,cold,17,60_80,5,60–80,60–80,-0.049334,0.0117454,2.67e-5,-4.9334,-7.2355,-2.6313,***
10_15,2,10–15 °C,10–15 °C,cold,17,80_130,6,80+,80+,-0.0189447,0.0188648,0.315,-1.89447,-5.59197,1.80304,
10_15,2,10–15 °C,10–15 °C,cold,18,0_12,1,0–12,0–12,-0.0540831,0.0131351,3.83e-5,-5.40831,-7.98279,-2.83383,***
10_15,2,10–15 °C,10–15 °C,cold,18,12_20,2,12–20,12–20,-0.155694,0.00988495,6.8e-56,-15.5694,-17.5069,-13.632,***
10_15,2,10–15 °C,10–15 °C,cold,18,20_40,3,20–40,20–40,-0.11711,0.00799093,1.25e-48,-11.711,-13.2772,-10.1447,***
10_15,2,10–15 °C,10–15 °C,cold,18,40_60,4,40–60,40–60,-0.105826,0.0113552,1.17e-20,-10.5826,-12.8082,-8.35702,***
10_15,2,10–15 °C,10–15 °C,cold,18,60_80,5,60–80,60–80,-0.0460751,0.0123607,1.93e-4,-4.60751,-7.03021,-2.18481,***
10_15,2,10–15 °C,10–15 °C,cold,18,80_130,6,80+,80+,-0.0275151,0.0197218,0.163,-2.75151,-6.61699,1.11397,
10_15,2,10–15 °C,10–15 °C,cold,19,0_12,1,0–12,0–12,-0.0513505,0.0135994,1.59e-4,-5.13505,-7.80053,-2.46956,***
10_15,2,10–15 °C,10–15 °C,cold,19,12_20,2,12–20,12–20,-0.154579,0.0104898,3.78e-49,-15.4579,-17.5139,-13.4019,***
10_15,2,10–15 °C,10–15 °C,cold,19,20_40,3,20–40,20–40,-0.115727,0.00872893,4.06e-40,-11.5727,-13.2836,-9.86182,***
10_15,2,10–15 °C,10–15 °C,cold,19,40_60,4,40–60,40–60,-0.102953,0.0114624,2.66e-19,-10.2953,-12.5419,-8.04865,***
10_15,2,10–15 °C,10–15 °C,cold,19,60_80,5,60–80,60–80,-0.0403474,0.0128197,0.00165,-4.03474,-6.5474,-1.52208,***
10_15,2,10–15 °C,10–15 °C,cold,19,80_130,6,80+,80+,-0.0177392,0.0206858,0.391,-1.77392,-5.82834,2.2805,
10_15,2,10–15 °C,10–15 °C,cold,20,0_12,1,0–12,0–12,-0.0479723,0.0133053,3.12e-4,-4.79723,-7.40507,-2.1894,***
10_15,2,10–15 °C,10–15 °C,cold,20,12_20,2,12–20,12–20,-0.154869,0.0107593,5.64e-47,-15.4869,-17.5957,-13.3781,***
10_15,2,10–15 °C,10–15 °C,cold,20,20_40,3,20–40,20–40,-0.116027,0.00888982,6.21e-39,-11.6027,-13.3451,-9.86032,***
10_15,2,10–15 °C,10–15 °C,cold,20,40_60,4,40–60,40–60,-0.103785,0.0116089,3.89e-19,-10.3785,-12.6539,-8.10315,***
10_15,2,10–15 °C,10–15 °C,cold,20,60_80,5,60–80,60–80,-0.0443762,0.0130735,6.88e-4,-4.43762,-7.00003,-1.87521,***
10_15,2,10–15 °C,10–15 °C,cold,20,80_130,6,80+,80+,-0.0234095,0.0202618,0.248,-2.34095,-6.31227,1.63037,
10_15,2,10–15 °C,10–15 °C,cold,21,0_12,1,0–12,0–12,-0.0464424,0.013617,6.48e-4,-4.64424,-7.31317,-1.9753,***
10_15,2,10–15 °C,10–15 °C,cold,21,12_20,2,12–20,12–20,-0.160718,0.0108296,8e-50,-16.0718,-18.1944,-13.9492,***
10_15,2,10–15 °C,10–15 °C,cold,21,20_40,3,20–40,20–40,-0.125089,0.00919749,3.99e-42,-12.5089,-14.3116,-10.7062,***
10_15,2,10–15 °C,10–15 °C,cold,21,40_60,4,40–60,40–60,-0.111552,0.0128607,4.18e-18,-11.1552,-13.6759,-8.6345,***
10_15,2,10–15 °C,10–15 °C,cold,21,60_80,5,60–80,60–80,-0.0500589,0.0140365,3.62e-4,-5.00589,-7.75703,-2.25474,***
10_15,2,10–15 °C,10–15 °C,cold,21,80_130,6,80+,80+,-0.0359062,0.0213355,0.0924,-3.59062,-7.77238,0.591136,*
10_15,2,10–15 °C,10–15 °C,cold,22,0_12,1,0–12,0–12,-0.0432598,0.0135458,0.00141,-4.32598,-6.98095,-1.67101,***
10_15,2,10–15 °C,10–15 °C,cold,22,12_20,2,12–20,12–20,-0.164897,0.01123,8.21e-49,-16.4897,-18.6908,-14.2886,***
10_15,2,10–15 °C,10–15 °C,cold,22,20_40,3,20–40,20–40,-0.126402,0.00938043,2.19e-41,-12.6402,-14.4787,-10.8016,***
10_15,2,10–15 °C,10–15 °C,cold,22,40_60,4,40–60,40–60,-0.114579,0.0122526,8.650000000000001e-21,-11.4579,-13.8594,-9.05642,***
10_15,2,10–15 °C,10–15 °C,cold,22,60_80,5,60–80,60–80,-0.0485606,0.0140779,5.62e-4,-4.85606,-7.61533,-2.09679,***
10_15,2,10–15 °C,10–15 °C,cold,22,80_130,6,80+,80+,-0.0330612,0.0212543,0.12,-3.30612,-7.47196,0.859712,
10_15,2,10–15 °C,10–15 °C,cold,23,0_12,1,0–12,0–12,-0.0468828,0.013697,6.2e-4,-4.68828,-7.3729,-2.00367,***
10_15,2,10–15 °C,10–15 °C,cold,23,12_20,2,12–20,12–20,-0.169907,0.011749,2.1199999999999998e-47,-16.9907,-19.2935,-14.6879,***
10_15,2,10–15 °C,10–15 °C,cold,23,20_40,3,20–40,20–40,-0.130425,0.00978851,1.67e-40,-13.0425,-14.9611,-11.124,***
10_15,2,10–15 °C,10–15 °C,cold,23,40_60,4,40–60,40–60,-0.112135,0.0120717,1.56e-20,-11.2135,-13.5796,-8.84745,***
10_15,2,10–15 °C,10–15 °C,cold,23,60_80,5,60–80,60–80,-0.046216,0.0155267,0.00292,-4.6216,-7.66484,-1.57835,***
10_15,2,10–15 °C,10–15 °C,cold,23,80_130,6,80+,80+,-0.0394736,0.0215067,0.0664,-3.94736,-8.16267,0.267954,*
10_15,2,10–15 °C,10–15 °C,cold,24,0_12,1,0–12,0–12,-0.0420814,0.0143083,0.00327,-4.20814,-7.01257,-1.40372,***
10_15,2,10–15 °C,10–15 °C,cold,24,12_20,2,12–20,12–20,-0.175446,0.0116975,7.5e-51,-17.5446,-19.8373,-15.2519,***
10_15,2,10–15 °C,10–15 °C,cold,24,20_40,3,20–40,20–40,-0.134603,0.00960972,1.41e-44,-13.4603,-15.3438,-11.5768,***
10_15,2,10–15 °C,10–15 °C,cold,24,40_60,4,40–60,40–60,-0.118323,0.0122652,5.0600000000000005e-22,-11.8323,-14.2363,-9.42833,***
10_15,2,10–15 °C,10–15 °C,cold,24,60_80,5,60–80,60–80,-0.0499258,0.0156937,0.00147,-4.99258,-8.06855,-1.91661,***
10_15,2,10–15 °C,10–15 °C,cold,24,80_130,6,80+,80+,-0.0317324,0.0219448,0.148,-3.17324,-7.47443,1.12794,
10_15,2,10–15 °C,10–15 °C,cold,25,0_12,1,0–12,0–12,-0.0481214,0.0145892,9.72e-4,-4.81214,-7.67161,-1.95266,***
10_15,2,10–15 °C,10–15 °C,cold,25,12_20,2,12–20,12–20,-0.180653,0.0120097,3.88e-51,-18.0653,-20.4192,-15.7114,***
10_15,2,10–15 °C,10–15 °C,cold,25,20_40,3,20–40,20–40,-0.136119,0.00978666,5.62e-44,-13.6119,-15.5301,-11.6937,***
10_15,2,10–15 °C,10–15 °C,cold,25,40_60,4,40–60,40–60,-0.11851,0.0124217,1.4200000000000002e-21,-11.851,-14.2857,-9.41634,***
10_15,2,10–15 °C,10–15 °C,cold,25,60_80,5,60–80,60–80,-0.0521316,0.0150081,5.14e-4,-5.21316,-8.15474,-2.27158,***
10_15,2,10–15 °C,10–15 °C,cold,25,80_130,6,80+,80+,-0.0470376,0.0223066,0.035,-4.70376,-9.07586,-0.331669,**
10_15,2,10–15 °C,10–15 °C,cold,26,0_12,1,0–12,0–12,-0.049391,0.0152145,0.00117,-4.9391,-7.92114,-1.95707,***
10_15,2,10–15 °C,10–15 °C,cold,26,12_20,2,12–20,12–20,-0.185581,0.0120887,3.45e-53,-18.5581,-20.9275,-16.1887,***
10_15,2,10–15 °C,10–15 °C,cold,26,20_40,3,20–40,20–40,-0.142101,0.0101515,1.6e-44,-14.2101,-16.1998,-12.2204,***
10_15,2,10–15 °C,10–15 °C,cold,26,40_60,4,40–60,40–60,-0.12289,0.0127864,7.19e-22,-12.289,-14.7951,-9.78286,***
10_15,2,10–15 °C,10–15 °C,cold,26,60_80,5,60–80,60–80,-0.0593876,0.0154403,1.2e-4,-5.93876,-8.96506,-2.91245,***
10_15,2,10–15 °C,10–15 °C,cold,26,80_130,6,80+,80+,-0.0490537,0.0236014,0.0377,-4.90537,-9.53125,-0.279492,**
10_15,2,10–15 °C,10–15 °C,cold,27,0_12,1,0–12,0–12,-0.0501227,0.0152194,9.9e-4,-5.01227,-7.99528,-2.02927,***
10_15,2,10–15 °C,10–15 °C,cold,27,12_20,2,12–20,12–20,-0.186339,0.0131208,8.93e-46,-18.6339,-21.2055,-16.0622,***
